Marital status,Application mode,Application order,Course,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Displaced,Educational special needs,Tuition fees up to date,Gender,Scholarship holder,Target,Previous qualification (grade),Admission grade,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations)
1,17,1,9773,1,1,19,37,7,0,0,1,0,1,GraduateANDEnrolled,133.1,126.0,19,0,6,6,6,12.5,0,0,6,7,6,13.0,0
3,39,1,9003,1,1,1,37,6,0,0,1,0,0,GraduateANDEnrolled,132.6133137432188,126.97811934900544,23,0,6,1,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,17,3,9238,1,1,19,19,7,0,0,1,0,0,GraduateANDEnrolled,125.0,121.5,19,0,6,10,5,11.666666666666666,0,0,6,12,4,11.0,0
1,39,1,9500,3,1,2,2,1,0,0,1,0,0,GraduateANDEnrolled,130.0,130.0,29,0,8,8,7,14.257142857142856,0,0,8,8,7,14.257142857142856,0
1,43,1,9238,1,1,19,19,4,1,0,1,0,0,Dropout,125.0,117.0,21,0,6,13,3,12.0,0,0,6,12,2,11.333333333333334,0
1,39,1,9085,1,1,37,19,9,1,0,1,0,0,GraduateANDEnrolled,130.0,130.0,28,0,5,13,4,11.25,0,0,5,11,4,10.5,0
1,17,2,9556,1,1,37,37,3,0,0,1,0,0,GraduateANDEnrolled,133.1,108.0,20,0,7,8,7,12.457142857142856,0,0,8,8,8,13.5625,0
1,17,1,9500,1,1,2,38,4,1,0,1,0,0,GraduateANDEnrolled,131.0,132.3,19,0,7,7,6,11.683333333333332,0,0,7,7,6,11.683333333333332,0
1,42,1,8014,1,1,19,2,4,0,0,1,0,0,GraduateANDEnrolled,150.0,148.0,26,0,6,10,3,11.666666666666666,0,0,6,8,5,12.0,0
1,17,2,9254,1,1,37,37,9,1,0,0,0,0,Dropout,125.0,122.6,20,0,6,8,4,11.75,0,0,6,6,6,13.166666666666666,0
1,1,1,9670,1,1,37,37,9,1,0,1,0,1,GraduateANDEnrolled,131.0,123.0,18,0,5,6,3,11.666666666666666,0,0,5,6,4,13.5,0
1,39,1,9853,1,1,37,19,9,0,0,1,0,0,GraduateANDEnrolled,130.0,102.5,27,0,6,9,5,13.2,0,0,6,10,5,12.0,0
1,1,2,9500,1,1,34,34,90,1,0,1,0,0,Dropout,123.0,113.3,20,0,7,8,4,11.95,0,0,7,8,4,11.95,0
1,1,5,9853,1,1,37,19,9,1,0,1,0,0,Dropout,141.0,133.0,18,0,6,8,5,12.4,0,0,6,12,5,10.4,0
1,7,1,9500,3,1,1,1,9,0,0,1,0,0,Dropout,140.0,140.0,33,0,7,8,6,14.35,0,0,8,10,6,14.583333333333334,0
1,43,1,9853,1,1,3,1,3,1,0,1,0,0,GraduateANDEnrolled,140.0,128.3,23,0,6,8,4,12.61904761904762,0,0,6,8,4,12.789473684210526,0
1,44,1,9991,39,1,37,19,9,0,0,1,0,1,GraduateANDEnrolled,140.0,140.0,26,0,6,7,6,12.666666666666666,0,0,6,7,6,13.166666666666666,0
1,39,1,9773,19,1,19,19,3,0,0,0,0,0,Dropout,133.1,104.0,27,0,6,6,5,12.0,0,0,6,6,0,10.230205722716985,0
1,18,3,9070,1,1,1,37,5,1,0,0,0,0,Dropout,131.0,122.3,19,0,6,6,6,12.166666666666666,0,0,6,6,0,10.230205722716985,0
1,17,2,9254,1,1,1,19,4,0,0,1,0,0,Dropout,143.0,135.0,20,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,18,2,9147,1,1,3,3,5,1,0,0,0,0,Dropout,132.0,119.1,20,0,5,9,3,10.0,0,0,5,9,3,10.571428571428571,0
1,43,1,9238,1,1,1,37,5,0,0,0,0,0,GraduateANDEnrolled,143.0,126.6,21,0,10,8,8,11.5,0,0,6,12,4,10.0,0
1,17,3,9500,1,1,38,1,9,1,0,1,0,1,GraduateANDEnrolled,141.0,129.0,18,0,7,7,6,13.05,0,0,7,7,6,13.05,0
1,39,1,9085,1,1,1,19,9,1,0,1,0,0,Dropout,133.1,126.97811934900544,24,0,6,10,2,11.0,0,0,6,6,0,10.230205722716985,0
1,17,4,9070,1,1,1,3,4,1,0,1,0,0,GraduateANDEnrolled,148.0,126.97811934900544,20,0,6,7,6,11.5,0,0,6,6,6,12.0,0
1,1,1,9254,1,1,19,38,9,0,0,1,0,1,GraduateANDEnrolled,125.0,121.5,21,0,6,7,6,12.0,0,0,6,6,6,12.5,0
1,1,1,8014,1,1,1,37,7,0,0,1,0,0,GraduateANDEnrolled,120.0,122.8,23,0,6,13,2,10.0,0,0,5,12,1,10.0,0
1,39,1,9147,1,1,12,3,4,1,0,1,0,0,Dropout,140.0,118.0,24,0,5,5,0,10.640821575154185,0,0,5,5,0,10.230205722716985,0
1,51,1,9853,1,1,1,1,4,0,0,1,0,0,Dropout,139.0,134.0,21,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,1,4,9500,1,1,38,38,9,1,0,1,0,0,GraduateANDEnrolled,142.0,129.8,18,0,8,8,7,12.242857142857144,0,0,8,8,7,12.242857142857144,0
1,39,1,9991,40,1,19,1,3,1,0,1,0,0,Dropout,130.0,152.0,27,0,5,0,0,10.640821575154185,0,0,5,0,0,10.230205722716985,0
1,18,6,9500,1,1,37,37,5,1,0,1,0,0,GraduateANDEnrolled,126.0,122.8,18,0,8,8,8,12.93375,0,0,8,8,8,12.93375,0
1,7,1,9119,3,1,3,2,2,0,0,1,0,0,Dropout,150.0,150.0,23,0,5,0,0,10.640821575154185,0,0,5,0,0,10.230205722716985,0
1,1,1,9853,1,1,19,19,3,0,0,1,0,0,GraduateANDEnrolled,130.0,131.8,18,0,7,9,7,12.571428571428571,0,0,7,8,7,14.428571428571429,0
1,39,1,9500,1,1,1,3,175,0,0,1,0,0,GraduateANDEnrolled,120.0,105.9,23,0,3,4,3,11.816666666666668,0,0,3,3,3,11.333333333333334,0
1,1,1,9085,1,1,1,1,4,1,0,1,0,0,GraduateANDEnrolled,138.0,132.1,19,0,5,9,4,13.75,0,0,5,13,4,14.333333333333334,0
1,1,4,9238,1,1,19,19,4,1,0,1,0,0,GraduateANDEnrolled,127.0,127.4,20,0,6,8,6,11.166666666666666,0,0,6,6,6,11.333333333333334,0
1,1,4,9500,1,1,19,19,7,1,0,1,0,0,GraduateANDEnrolled,140.0,129.5,18,0,8,8,7,12.324285714285711,0,0,8,8,7,12.324285714285711,0
1,44,1,9238,39,1,38,38,5,0,0,1,0,0,GraduateANDEnrolled,130.0,126.7,21,0,6,6,6,12.166666666666666,0,0,6,7,6,11.714285714285714,0
1,17,2,9238,1,1,19,37,9,0,0,1,0,1,GraduateANDEnrolled,128.0,116.5,18,0,6,11,5,11.142857142857142,0,0,6,11,4,11.25,0
1,1,1,9238,1,1,34,34,0,1,0,1,0,0,GraduateANDEnrolled,132.0,119.1,18,0,6,9,4,11.0,0,0,6,9,4,10.75,0
1,1,2,9500,1,1,19,38,9,1,0,1,0,0,GraduateANDEnrolled,149.0,126.5,18,0,8,8,7,12.914285714285713,0,0,8,8,7,12.914285714285713,0
1,1,4,9773,1,1,3,19,1,1,0,1,0,1,GraduateANDEnrolled,155.0,149.8,18,0,6,6,6,13.833333333333334,0,0,6,6,6,14.166666666666666,0
1,1,1,9085,1,1,19,1,8,1,0,1,0,0,GraduateANDEnrolled,120.0,115.1,19,0,6,8,6,13.857142857142858,0,0,6,9,5,13.4,0
1,39,1,9254,19,1,3,19,2,0,0,1,0,1,Dropout,133.1,124.5,23,0,6,7,6,13.714285714285714,0,0,6,6,5,12.8,0
1,1,2,9500,1,1,38,1,7,1,0,1,0,1,GraduateANDEnrolled,131.0,128.3,18,0,8,8,7,12.642857142857142,0,0,8,8,7,12.642857142857142,0
1,1,1,9500,1,1,37,37,9,0,0,1,0,1,GraduateANDEnrolled,149.0,136.0,18,0,7,7,6,12.916666666666666,0,0,7,7,6,12.916666666666666,0
1,43,1,9130,1,1,1,3,9,1,0,1,0,1,GraduateANDEnrolled,140.0,140.0,20,0,6,8,6,15.625,0,0,6,8,6,15.857142857142858,0
1,39,1,9991,1,1,37,37,9,0,0,1,0,1,Dropout,133.1,126.3,26,0,5,7,0,10.640821575154185,0,0,5,8,0,10.230205722716985,0
1,43,1,9773,1,1,1,1,4,0,0,1,0,0,GraduateANDEnrolled,122.0,126.9,21,0,6,8,6,11.714285714285714,0,0,6,7,6,12.0,0
1,39,1,9556,40,1,1,1,4,0,0,1,0,0,GraduateANDEnrolled,130.0,145.0,25,0,7,10,6,12.125,0,0,8,9,8,13.3125,0
1,18,1,9147,1,1,19,3,5,1,0,1,0,1,GraduateANDEnrolled,121.0,115.8,19,0,5,7,5,11.6,0,0,5,5,5,11.6,0
1,39,1,8014,1,1,19,37,8,1,0,1,0,0,Dropout,120.0,100.0,24,0,6,11,1,10.0,0,0,6,6,0,10.230205722716985,0
1,39,1,8014,1,1,1,19,5,0,0,1,0,1,Dropout,133.1,102.5,27,0,6,16,1,10.0,0,0,6,13,0,10.230205722716985,0
1,17,1,9085,1,1,19,37,1,0,0,1,0,0,Dropout,121.0,131.5,21,0,5,10,0,10.640821575154185,0,0,5,9,2,13.5,0
1,1,1,9147,1,1,38,38,7,0,0,1,0,1,GraduateANDEnrolled,133.0,147.0,18,0,5,7,4,13.0,0,0,5,8,3,12.333333333333334,0
2,1,4,9853,1,1,37,37,5,0,1,1,0,1,GraduateANDEnrolled,134.0,122.5,19,0,6,6,6,13.333333333333334,0,0,6,6,6,14.5,0
1,1,3,9254,1,1,1,1,3,1,0,1,0,0,Dropout,115.0,117.5,18,0,6,9,4,11.25,0,0,6,13,2,12.5,0
1,51,1,9500,1,1,19,1,5,0,0,1,0,1,GraduateANDEnrolled,127.0,150.0,19,0,7,9,5,13.85,0,0,8,9,7,12.19285714285714,0
1,18,1,9500,1,1,1,38,4,1,0,1,0,1,GraduateANDEnrolled,135.0,127.5,19,0,7,8,6,13.741666666666667,0,0,8,9,7,14.9125,0
2,7,1,9991,43,1,40,5,3,0,0,1,0,0,GraduateANDEnrolled,140.0,140.0,33,0,6,7,6,15.333333333333334,0,0,5,5,5,15.8,0
2,7,1,9147,3,1,1,4,3,0,0,1,0,0,GraduateANDEnrolled,130.0,130.0,23,0,5,6,5,11.0,0,0,5,5,5,13.8,0
1,1,1,9238,1,1,1,1,9,0,0,1,0,1,GraduateANDEnrolled,135.0,133.3,20,0,6,6,6,12.0,0,0,6,7,6,12.857142857142858,0
1,39,2,9670,1,1,34,34,0,1,0,1,0,0,Dropout,140.0,97.0,28,0,5,5,0,10.640821575154185,0,0,5,5,0,10.230205722716985,0
1,43,1,9500,1,1,1,1,5,1,0,1,0,1,GraduateANDEnrolled,120.0,112.0,19,0,8,15,7,11.571428571428571,0,0,8,15,7,11.571428571428571,0
1,1,2,9254,1,1,1,37,4,1,0,1,0,0,GraduateANDEnrolled,140.0,123.6,18,0,6,10,6,12.857142857142858,0,0,6,6,3,12.666666666666666,0
1,39,1,9254,3,1,19,19,4,0,0,1,0,0,Dropout,133.1,130.5,23,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,1,2,9670,1,1,1,3,4,0,0,1,0,0,GraduateANDEnrolled,135.0,133.3,19,0,5,5,5,13.0,0,0,5,5,5,13.2,0
1,1,1,9254,1,1,1,37,9,0,0,1,0,1,GraduateANDEnrolled,123.0,132.1,21,0,6,9,5,11.0,0,0,6,8,5,12.0,0
1,1,1,9147,1,1,37,1,9,0,0,1,0,0,Dropout,133.1,100.0,21,0,5,12,3,12.0,0,0,5,12,1,15.0,0
1,1,1,9238,1,1,38,37,9,0,0,1,0,1,GraduateANDEnrolled,154.0,140.4,22,0,6,6,5,12.6,0,0,6,6,6,13.0,0
1,1,1,9853,1,1,19,19,5,0,0,1,0,1,GraduateANDEnrolled,148.0,141.7,18,0,6,8,5,13.4,0,0,6,7,6,13.166666666666666,0
1,17,2,9238,1,1,37,37,3,0,1,1,0,1,GraduateANDEnrolled,133.0,119.7,18,0,6,9,6,11.333333333333334,0,0,6,9,6,11.571428571428571,0
1,1,1,9130,1,1,19,1,9,1,0,0,0,0,Dropout,126.0,122.5,25,0,5,14,4,13.5,0,0,5,10,4,14.25,0
1,39,1,9085,19,1,19,19,9,0,0,0,0,0,Dropout,133.1,140.0,24,0,6,11,3,11.75,0,0,6,14,3,10.333333333333334,0
1,1,3,9500,1,1,3,1,4,1,0,1,0,0,GraduateANDEnrolled,125.0,119.4,19,0,7,10,6,12.471428571428572,0,0,7,8,7,11.4625,0
1,16,1,171,1,1,3,3,3,1,0,1,0,0,GraduateANDEnrolled,145.0,155.0,24,0,6,8,4,12.909090909090908,0,0,6,15,9,13.555555555555555,0
1,1,2,9147,1,1,37,19,5,1,0,1,0,1,GraduateANDEnrolled,118.0,119.1,20,0,5,5,5,11.6,0,0,5,5,5,13.6,0
1,39,1,9147,1,1,37,1,9,0,0,0,0,0,Dropout,120.0,122.7,25,0,5,5,0,10.640821575154185,0,0,5,9,0,10.230205722716985,0
1,1,1,9147,1,1,38,19,9,0,0,1,0,1,GraduateANDEnrolled,127.0,117.9,20,0,10,13,9,12.9,0,0,10,12,10,12.363636363636363,0
1,7,1,9500,3,1,19,38,5,0,0,1,0,0,GraduateANDEnrolled,130.0,130.0,23,0,8,8,8,13.22,0,0,8,8,8,13.22,0
1,17,3,9500,1,1,19,37,7,1,0,1,0,1,GraduateANDEnrolled,129.0,120.0,19,0,8,8,7,13.151428571428571,0,0,8,8,7,13.151428571428571,0
1,44,1,9003,39,1,37,37,9,0,0,0,0,0,Dropout,130.0,130.0,29,0,6,13,3,12.75,0,0,6,8,3,11.333333333333334,0
1,1,3,9254,1,1,19,37,4,1,0,1,0,0,GraduateANDEnrolled,121.0,116.8,21,0,6,8,6,11.333333333333334,0,0,6,8,4,12.25,0
1,1,1,9670,1,1,19,1,9,1,0,1,0,1,GraduateANDEnrolled,136.0,123.4,18,0,6,10,6,13.25,0,0,6,13,5,14.142857142857142,0
1,1,3,9070,1,1,19,38,9,1,0,1,0,0,GraduateANDEnrolled,125.0,125.4,19,0,6,7,5,12.4,0,0,6,6,5,12.4,0
1,1,3,9773,1,1,38,37,7,1,0,1,0,1,Dropout,131.0,127.2,18,0,6,6,6,15.0,0,0,6,6,6,12.833333333333334,0
1,1,1,9085,1,1,9,19,90,0,0,1,0,0,GraduateANDEnrolled,122.0,103.4,19,0,5,6,5,14.4,0,0,5,6,5,13.0,0
1,1,1,9773,1,1,37,37,9,1,0,1,0,0,GraduateANDEnrolled,127.0,123.2,18,0,6,12,1,11.0,0,0,6,12,0,10.230205722716985,0
1,17,1,9147,1,1,1,1,4,0,0,1,0,0,GraduateANDEnrolled,136.0,124.1,18,0,5,8,5,12.4,0,0,5,6,5,10.8,0
2,39,1,9556,19,1,38,37,7,1,0,0,0,1,Dropout,133.1,99.5,23,0,7,13,1,16.0,0,0,7,12,0,10.230205722716985,0
1,17,1,9991,40,1,37,37,6,0,0,1,0,0,GraduateANDEnrolled,127.0,124.9,29,0,5,10,5,13.571428571428571,0,0,5,14,5,12.333333333333334,0
1,17,3,9070,1,1,37,37,9,0,0,1,0,0,GraduateANDEnrolled,116.0,110.8,18,0,6,6,6,11.833333333333334,0,0,6,6,6,12.5,0
1,1,1,9238,1,1,1,1,9,1,0,1,0,1,GraduateANDEnrolled,121.0,118.9,19,0,6,8,5,11.666666666666666,0,0,6,9,5,12.666666666666666,0
1,43,1,9238,1,1,1,1,3,1,0,0,0,0,Dropout,124.0,118.8,22,0,10,16,6,11.833333333333334,0,0,7,8,2,13.0,0
1,1,1,9254,1,1,37,38,9,0,0,1,0,1,GraduateANDEnrolled,131.0,137.0,20,0,6,8,6,11.166666666666666,0,0,6,10,5,10.6,0
1,39,1,8014,1,1,37,37,99,0,0,1,0,0,Dropout,132.6133137432188,100.0,34,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,43,1,9119,1,1,37,38,9,0,0,0,0,0,Dropout,130.0,120.0,30,0,6,8,8,11.75,0,0,6,8,6,12.166666666666666,0
1,1,1,9238,1,1,1,1,4,0,0,1,0,0,GraduateANDEnrolled,135.0,122.8,18,0,6,7,6,14.0,0,0,6,7,6,14.0,0
1,1,1,9238,1,1,38,19,9,0,0,1,0,0,GraduateANDEnrolled,130.0,121.6,18,0,6,6,6,12.833333333333334,0,0,6,6,6,12.0,0
1,1,2,9773,1,1,3,1,1,1,0,1,0,0,GraduateANDEnrolled,146.0,149.2,18,0,6,11,4,12.25,0,0,6,10,3,11.666666666666666,0
1,17,4,9500,1,1,4,1,2,1,0,1,0,0,GraduateANDEnrolled,146.0,140.0,18,0,8,8,7,14.828571428571427,0,0,8,8,7,14.828571428571427,0
1,1,2,9773,1,1,38,38,9,1,0,1,0,1,GraduateANDEnrolled,154.0,133.4,19,0,6,7,5,11.4,0,0,6,8,5,12.8,0
1,1,1,9070,1,1,37,37,9,1,0,1,0,1,GraduateANDEnrolled,137.0,126.2,19,0,6,6,6,13.0,0,0,6,8,6,12.5,0
1,1,5,9500,1,1,1,1,9,0,0,1,0,1,GraduateANDEnrolled,151.0,127.8,18,0,8,8,7,13.671428571428573,0,0,8,8,7,13.671428571428573,0
1,44,1,9003,39,1,37,38,4,0,0,1,0,1,GraduateANDEnrolled,150.0,150.0,21,0,6,9,6,12.666666666666666,0,0,6,8,5,12.8,0
1,1,2,9147,1,1,1,19,9,1,0,0,0,0,Dropout,121.0,113.7,20,0,5,10,2,10.0,0,0,5,12,1,13.0,0
1,17,1,9147,1,1,12,19,4,1,0,1,0,0,GraduateANDEnrolled,122.0,117.8,20,0,5,10,5,13.5,0,0,5,8,5,12.333333333333334,0
1,1,1,9500,1,1,5,1,2,0,0,1,0,0,GraduateANDEnrolled,143.0,136.7,19,0,7,8,7,12.67,0,0,8,8,8,13.55,0
1,1,1,9238,1,1,1,38,4,0,0,1,0,0,GraduateANDEnrolled,152.0,144.7,20,0,6,8,6,14.5,0,0,6,7,6,15.428571428571429,0
1,17,3,9500,1,1,12,1,4,1,0,1,0,0,GraduateANDEnrolled,145.0,139.8,18,0,7,7,7,13.685714285714283,0,0,8,8,8,15.3875,0
1,42,1,9853,1,1,37,38,3,0,0,1,0,0,Dropout,120.0,113.7,20,0,6,8,5,11.0,0,0,6,10,3,10.666666666666666,0
2,7,1,9130,3,1,5,4,2,0,0,0,0,0,Dropout,140.0,140.0,29,0,9,16,7,11.555555555555555,0,0,7,12,5,13.2,0
1,1,1,9500,1,1,19,19,5,0,0,1,0,1,GraduateANDEnrolled,143.0,142.3,18,0,7,7,7,13.79714285714286,0,0,8,8,8,13.775,0
1,1,1,9500,1,1,19,19,5,1,0,1,0,1,GraduateANDEnrolled,129.0,119.6,20,0,7,8,7,14.00375,0,0,8,11,7,13.812857142857142,0
1,16,2,9147,1,1,38,37,9,1,0,1,0,1,GraduateANDEnrolled,139.0,123.7,22,0,5,8,4,12.0,0,0,5,8,4,11.4,0
4,1,1,8014,1,1,39,19,4,1,0,1,0,1,GraduateANDEnrolled,133.1,143.0,23,0,6,9,5,14.166666666666666,0,0,6,7,6,14.166666666666666,0
2,51,1,9991,1,1,37,37,8,0,0,1,0,0,GraduateANDEnrolled,127.0,100.1,31,0,5,5,5,14.0,0,0,5,5,5,13.8,0
1,1,1,9070,1,1,19,37,7,0,0,1,0,1,GraduateANDEnrolled,126.0,119.4,21,0,6,7,5,13.8,0,0,6,6,6,12.833333333333334,0
1,1,1,8014,1,1,38,38,0,0,0,1,0,0,GraduateANDEnrolled,128.0,122.1,21,0,6,8,5,12.8,0,0,6,10,6,11.857142857142858,0
2,39,1,9773,12,1,1,1,4,0,0,1,0,0,GraduateANDEnrolled,132.6133137432188,100.0,24,0,6,6,6,12.166666666666666,0,0,6,6,6,13.833333333333334,0
1,17,1,9070,1,1,4,37,2,0,0,1,0,0,GraduateANDEnrolled,123.0,113.9,18,0,6,8,6,12.5,0,0,6,6,6,12.333333333333334,0
1,39,1,8014,15,1,34,1,90,0,0,1,0,0,GraduateANDEnrolled,132.6133137432188,101.0,32,0,6,9,4,12.0,0,0,6,12,4,11.5,0
1,18,2,8014,1,1,3,1,3,1,0,1,0,1,GraduateANDEnrolled,117.0,111.8,19,0,6,8,6,10.833333333333334,0,0,6,9,6,11.5,0
1,39,1,9500,1,1,3,3,1,1,0,1,0,0,GraduateANDEnrolled,140.0,140.0,24,0,8,8,8,13.385,0,0,8,8,8,13.385,0
1,17,4,9085,1,1,19,19,4,1,0,1,0,0,GraduateANDEnrolled,123.0,124.4,19,0,6,14,6,15.666666666666666,0,0,6,9,6,14.5,0
1,44,1,9003,39,1,19,37,6,0,0,1,0,1,GraduateANDEnrolled,150.0,150.0,19,0,6,9,6,14.333333333333334,0,0,6,7,6,13.833333333333334,0
1,44,1,9003,39,1,37,37,9,0,0,1,0,0,GraduateANDEnrolled,140.0,140.0,24,0,6,10,6,11.428571428571429,0,0,6,12,5,13.0,0
1,17,4,9238,1,1,19,19,191,1,0,1,0,1,GraduateANDEnrolled,123.0,116.0,18,0,6,9,6,11.666666666666666,0,0,6,8,6,11.666666666666666,0
1,1,1,9070,1,1,38,37,3,1,0,1,0,1,Dropout,130.0,135.6,19,0,6,9,5,12.0,0,0,6,10,2,11.333333333333334,0
2,1,1,9500,1,1,3,38,2,0,0,1,0,1,GraduateANDEnrolled,137.0,121.0,19,0,8,8,7,14.725714285714288,0,0,8,8,7,14.725714285714288,0
1,17,2,9773,1,1,19,38,9,1,0,1,0,1,GraduateANDEnrolled,126.0,118.7,18,0,6,6,6,14.166666666666666,0,0,6,6,6,13.666666666666666,0
1,1,1,9238,1,1,1,1,3,1,0,1,0,0,GraduateANDEnrolled,125.0,125.7,18,0,6,10,6,11.571428571428571,0,0,6,8,6,12.333333333333334,0
1,17,4,9556,1,1,1,1,4,1,0,1,0,0,GraduateANDEnrolled,112.0,107.1,20,0,7,7,7,12.5,0,0,8,8,8,13.1375,0
1,1,1,9500,1,1,19,38,5,0,0,1,0,0,GraduateANDEnrolled,141.0,125.5,18,0,8,10,8,12.86,0,0,8,10,8,12.86,0
1,17,4,9670,1,1,38,38,9,1,0,1,0,0,GraduateANDEnrolled,135.0,127.0,18,0,6,10,6,12.25,0,0,6,9,6,13.714285714285714,0
1,1,2,9085,1,1,38,37,9,1,0,1,0,1,GraduateANDEnrolled,117.0,113.5,21,0,5,7,4,12.0,0,0,5,5,5,12.2,0
1,1,1,9500,1,1,19,19,4,0,0,1,0,1,GraduateANDEnrolled,160.0,154.4,18,0,7,9,7,15.116666666666667,0,0,8,9,8,16.168888888888887,0
1,51,1,9670,1,1,19,19,5,0,0,0,0,0,Dropout,136.0,122.0,18,0,5,6,2,12.5,0,0,5,6,4,10.25,0
1,17,2,9238,1,1,1,11,4,1,0,1,0,0,Dropout,143.0,128.0,19,0,6,11,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,1,1,9670,1,1,1,19,4,1,0,1,0,0,GraduateANDEnrolled,119.0,115.5,19,0,6,8,4,11.0,0,0,6,9,4,11.0,0
1,17,4,9670,1,1,1,19,5,1,0,1,0,0,GraduateANDEnrolled,120.0,117.2,18,0,6,8,6,11.875,0,0,6,11,4,14.6,0
1,39,1,9130,3,1,3,1,90,1,0,1,0,0,Dropout,150.0,150.0,34,0,5,6,1,11.0,0,0,5,5,0,10.230205722716985,0
1,1,3,9085,1,1,11,11,90,0,0,1,0,0,GraduateANDEnrolled,142.0,155.3,19,0,5,5,5,15.2,0,0,5,6,5,13.2,0
1,44,1,9130,39,1,37,37,7,1,0,0,0,0,Dropout,120.0,120.0,19,0,6,7,5,11.6,0,0,6,12,2,11.0,0
1,51,1,9238,1,1,3,19,2,0,0,1,0,0,GraduateANDEnrolled,160.0,116.1,26,0,6,6,6,14.833333333333334,0,0,6,7,6,15.142857142857142,0
1,17,1,9853,1,1,34,34,0,1,0,1,0,0,Dropout,133.1,118.9,21,0,6,12,3,11.333333333333334,0,0,6,10,3,11.333333333333334,0
1,17,2,9147,1,1,19,19,4,0,0,1,0,1,GraduateANDEnrolled,142.0,127.3,18,0,5,5,5,11.2,0,0,5,5,5,11.8,0
1,17,4,9853,1,1,38,38,5,1,0,1,0,1,GraduateANDEnrolled,121.0,113.7,20,0,6,8,5,13.4,0,0,6,9,5,13.666666666666666,0
1,51,1,9147,1,1,1,1,4,0,0,1,0,0,Dropout,135.0,118.5,25,0,5,12,2,10.5,0,0,5,5,0,10.230205722716985,0
1,1,1,9147,1,1,1,38,4,0,0,1,0,0,GraduateANDEnrolled,153.0,146.7,18,0,5,5,5,16.2,0,0,5,5,5,16.4,0
1,1,1,9500,1,1,19,19,3,1,0,1,0,1,GraduateANDEnrolled,140.0,124.3,18,0,7,7,7,14.542857142857144,0,0,8,11,8,14.88181818181818,0
1,1,1,9500,1,1,41,19,3,0,0,1,0,0,GraduateANDEnrolled,152.0,137.8,19,0,7,7,7,13.694285714285714,0,0,8,9,8,14.355555555555554,0
1,1,1,9238,1,1,19,38,5,0,0,1,0,1,GraduateANDEnrolled,120.0,130.2,18,0,6,8,6,11.285714285714286,0,0,6,10,6,11.857142857142858,0
1,17,1,9500,1,1,38,38,7,0,0,1,0,0,GraduateANDEnrolled,160.0,147.8,20,0,7,11,6,11.757142857142856,0,0,8,12,6,13.083333333333334,0
1,7,1,9085,40,1,19,19,9,0,0,0,0,0,Dropout,150.0,150.0,26,0,3,3,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,42,1,9500,1,1,37,37,7,1,0,1,0,1,GraduateANDEnrolled,132.6133137432188,100.0,19,0,8,8,7,13.058571428571428,0,0,8,8,7,13.058571428571428,0
1,1,1,9500,1,1,1,1,5,0,0,1,0,0,GraduateANDEnrolled,150.0,155.6,19,0,7,7,7,14.3,0,0,8,9,8,14.055555555555555,0
1,43,4,9147,1,1,37,37,9,0,0,1,0,0,GraduateANDEnrolled,124.0,117.4,19,0,10,15,5,11.8,0,0,10,14,8,12.0,0
1,5,3,9085,1,1,1,19,7,1,0,1,0,0,GraduateANDEnrolled,141.0,128.8,19,0,5,9,3,10.333333333333334,0,0,5,8,3,13.0,0
1,1,1,9254,1,1,19,19,5,1,0,1,0,0,GraduateANDEnrolled,121.0,117.5,18,0,6,7,6,10.571428571428571,0,0,6,11,3,11.666666666666666,0
1,43,1,9500,6,1,1,37,9,1,0,1,0,0,GraduateANDEnrolled,134.0,120.4,19,0,7,7,6,13.333333333333334,0,0,7,7,6,13.333333333333334,0
1,1,1,9238,1,1,1,1,9,0,0,1,0,0,GraduateANDEnrolled,134.0,130.9,18,0,6,10,6,11.857142857142858,0,0,6,9,5,11.0,0
1,1,1,9853,1,1,2,19,4,1,0,1,0,0,GraduateANDEnrolled,132.0,125.0,18,0,6,9,5,12.6,0,0,6,8,5,11.4,0
1,1,1,9085,1,1,19,38,9,1,0,1,0,0,GraduateANDEnrolled,135.0,136.8,18,0,5,11,5,14.0,0,0,5,7,5,11.6,0
1,1,1,9853,1,1,1,38,9,1,0,1,0,0,GraduateANDEnrolled,123.0,121.6,18,0,7,12,5,12.0,0,0,7,9,6,12.666666666666666,0
1,44,1,9119,39,1,19,37,4,0,0,1,0,0,Dropout,151.0,151.0,26,0,5,6,0,10.640821575154185,0,0,5,5,0,10.230205722716985,0
